UserId,productid,Quantity,OrderDate
26784,12407800,1,27-06-2018
14433,11481072,1,27-06-2018
18721,12658344,1,27-06-2018
18721,12360460,1,27-06-2018
18721,12658344,1,27-06-2018
18721,12360460,1,27-06-2018
13650,12658560,1,27-06-2018
26784,11659934,1,27-06-2018
27692,12658228,1,27-06-2018
26784,11659554,1,27-06-2018
26784,12407310,1,27-06-2018
26784,12407402,1,27-06-2018
3113,11659990,1,27-06-2018
27505,11407278,1,27-06-2018
26784,12658188,1,27-06-2018
26784,11659954,1,27-06-2018
26784,11659632,1,27-06-2018
26784,11659706,1,27-06-2018
26784,11659334,1,27-06-2018
26784,11360878,1,27-06-2018
15844,12407006,1,27-06-2018
15844,12658106,1,27-06-2018
26784,11360854,1,27-06-2018
21612,12658486,1,27-06-2018
19078,11659838,1,27-06-2018
26909,12658158,1,27-06-2018
24659,12407734,1,27-06-2018
13656,12988644,1,27-06-2018
13656,12988650,1,27-06-2018
26784,12322658,1,27-06-2018
26536,11407114,1,27-06-2018
26784,11407140,1,27-06-2018
26784,11237116,1,27-06-2018
26784,12407632,1,27-06-2018
26519,12658608,1,27-06-2018
20895,12658348,1,27-06-2018
26784,12658378,1,27-06-2018
17666,12658132,1,27-06-2018
23020,12657634,1,27-06-2018
26784,11659048,1,27-06-2018
26784,12658596,1,27-06-2018
26784,11659048,1,27-06-2018
24408,12657360,1,27-06-2018
24408,11658946,1,27-06-2018
26784,12657532,1,27-06-2018
26784,12658320,1,27-06-2018
24304,11659646,1,27-06-2018
26784,12657806,1,27-06-2018
26784,12407772,1,27-06-2018
7448,11659146,1,27-06-2018
8434,11659708,1,27-06-2018
8434,12658102,1,27-06-2018
2662,12407394,1,27-06-2018
26784,12407742,1,27-06-2018
26784,12407008,1,27-06-2018
18492,12657638,1,27-06-2018
18492,12657636,1,27-06-2018
18492,12657634,1,27-06-2018
18492,12657440,1,27-06-2018
26784,12658378,1,27-06-2018
26784,12658360,1,27-06-2018
22748,12406888,1,27-06-2018
8335,12658102,1,27-06-2018
8335,11659708,1,27-06-2018
6341,12407790,1,27-06-2018
16792,12658282,1,27-06-2018
16792,12407772,1,27-06-2018
26784,12657442,1,27-06-2018
23020,12658418,1,27-06-2018
3306,12657880,1,27-06-2018
3306,12658000,1,27-06-2018
26784,11659840,1,27-06-2018
26784,12658476,1,27-06-2018
26784,12407744,1,27-06-2018
26784,12360450,1,27-06-2018
26784,11407356,1,27-06-2018
26519,12657752,1,27-06-2018
26784,12657370,1,27-06-2018
14436,12696928,1,27-06-2018
14436,11659406,1,27-06-2018
14436,11714588,1,27-06-2018
26784,12407760,1,27-06-2018
334,12371246,1,27-06-2018
334,11659956,1,27-06-2018
26784,12360424,1,27-06-2018
26784,12657360,1,27-06-2018
26784,12658488,1,27-06-2018
26784,12658218,1,27-06-2018
26784,12657360,1,27-06-2018
11925,12657436,1,27-06-2018
26784,12658142,1,27-06-2018
27730,11659106,1,27-06-2018
26784,12658320,1,27-06-2018
26784,12657622,1,27-06-2018
19078,12657894,1,27-06-2018
8048,12407116,1,27-06-2018
21512,11659552,1,27-06-2018
26784,12477232,1,27-06-2018
26784,12657802,1,27-06-2018
26784,12657752,1,27-06-2018
14799,11714680,1,27-06-2018
26784,12657564,1,27-06-2018
26784,12371378,1,27-06-2018
26784,12658120,1,27-06-2018
26784,12407308,1,27-06-2018
26784,12407356,1,27-06-2018
10041,12407308,1,27-06-2018
26784,12657734,1,27-06-2018
3271,11659964,1,27-06-2018
3271,12360372,1,27-06-2018
3271,12477238,1,27-06-2018
18579,12407790,1,27-06-2018
26784,12658192,1,27-06-2018
23524,11659806,1,27-06-2018
19078,12658372,1,27-06-2018
13591,12658476,1,27-06-2018
27532,11659560,1,27-06-2018
19113,12407006,1,27-06-2018
5587,12322658,1,27-06-2018
13109,12322658,1,27-06-2018
13109,12657594,1,27-06-2018
26784,11659022,1,27-06-2018
26784,12407338,1,27-06-2018
19078,12658488,1,27-06-2018
26784,12658368,1,27-06-2018
19867,12658048,1,27-06-2018
19867,12658034,1,27-06-2018
19867,12658040,1,27-06-2018
26784,11407142,1,27-06-2018
26784,11659068,1,27-06-2018
20150,12658426,1,27-06-2018
26784,12658428,1,27-06-2018
26784,12657688,1,27-06-2018
26784,12658368,1,27-06-2018
19078,12658488,1,27-06-2018
26784,12947670,1,27-06-2018
5792,11659840,1,27-06-2018
26784,12658554,1,27-06-2018
13200,12407400,1,27-06-2018
26784,12407466,1,27-06-2018
26784,12407006,1,27-06-2018
26784,12406904,2,27-06-2018
15846,12322668,1,27-06-2018
26784,11659126,1,27-06-2018
15486,12658502,1,27-06-2018
15486,12407686,1,27-06-2018
26784,12658482,1,27-06-2018
17807,12407398,1,27-06-2018
4879,12407776,1,27-06-2018
26784,12658226,1,27-06-2018
25519,12407154,1,27-06-2018
25519,12407154,1,27-06-2018
25519,12407154,1,27-06-2018
4420,12360450,1,27-06-2018
12894,11460990,1,27-06-2018
8649,12658536,1,27-06-2018
12894,11460990,1,27-06-2018
6620,11237174,1,27-06-2018
9462,12407638,1,27-06-2018
24131,12360458,1,27-06-2018
26784,11659538,1,27-06-2018
8292,12657338,1,27-06-2018
22660,12099206,1,27-06-2018
1339,11659780,1,27-06-2018
22660,12099206,1,27-06-2018
22660,12995908,1,27-06-2018
12894,11460990,1,27-06-2018
4041,12407394,1,27-06-2018
15050,12406908,1,27-06-2018
15050,12657638,1,27-06-2018
15050,11145728,1,27-06-2018
26784,11659448,1,27-06-2018
6811,12658534,1,27-06-2018
19510,11659106,1,27-06-2018
19510,11659102,1,27-06-2018
26784,12396558,1,27-06-2018
26784,12658144,1,27-06-2018
15522,12407790,1,27-06-2018
1131,12407754,1,27-06-2018
1131,12360436,1,27-06-2018
26784,12657450,1,27-06-2018
26784,12657386,1,27-06-2018
25000,12658582,1,27-06-2018
4420,12657756,1,27-06-2018
8326,11659102,1,27-06-2018
26784,11360886,1,27-06-2018
26784,12658112,1,27-06-2018
26784,12657386,1,27-06-2018
26784,11149198,1,27-06-2018
26784,11659000,1,27-06-2018
26784,12407456,1,27-06-2018
26784,12407802,1,27-06-2018
26784,12658378,1,27-06-2018
11695,12657810,1,27-06-2018
9714,12658398,1,27-06-2018
19376,12360450,1,27-06-2018
19376,12360434,1,27-06-2018
19376,12658476,1,27-06-2018
19376,12658340,1,27-06-2018
19376,11659530,1,27-06-2018
19376,12658344,1,27-06-2018
19376,11659026,1,27-06-2018
26784,11360886,1,27-06-2018
26784,12658112,1,27-06-2018
26784,12657386,1,27-06-2018
26784,11149198,1,27-06-2018
26784,11659000,1,27-06-2018
26784,12407456,1,27-06-2018
9938,12657550,1,27-06-2018
19510,11659104,1,27-06-2018
15703,12396558,1,27-06-2018
15703,12396558,1,27-06-2018
8048,12407116,1,27-06-2018
15703,12396558,1,27-06-2018
8048,12407116,1,27-06-2018
11149,12657494,1,27-06-2018
11149,11659334,1,27-06-2018
26784,11360912,1,27-06-2018
26784,12407390,1,27-06-2018
4499,12658692,1,27-06-2018
26784,11360728,1,27-06-2018
23168,12407392,1,27-06-2018
1276,11659148,1,27-06-2018
1276,11714492,1,27-06-2018
27094,12657426,1,27-06-2018
27094,12407356,1,27-06-2018
26784,11659048,1,27-06-2018
26784,12407790,1,27-06-2018
26784,11659548,1,27-06-2018
26784,12657732,1,27-06-2018
26941,12657560,1,27-06-2018
26941,11659248,1,27-06-2018
26784,11659048,1,27-06-2018
26784,12407790,1,27-06-2018
26784,11659548,1,27-06-2018
16539,12407386,1,27-06-2018
16539,12396560,1,27-06-2018
128,12658572,1,27-06-2018
128,12657762,1,27-06-2018
26784,11659048,1,27-06-2018
26784,12407790,1,27-06-2018
26784,11659548,1,27-06-2018
10561,12657528,1,27-06-2018
3225,11714602,1,27-06-2018
128,12658572,1,27-06-2018
128,12657762,1,27-06-2018
25651,11407114,1,27-06-2018
11695,12657810,1,27-06-2018
22087,12406928,1,27-06-2018
22087,12407328,1,27-06-2018
11695,12657810,1,27-06-2018
917,12407686,1,27-06-2018
917,12360432,1,27-06-2018
917,12658482,1,27-06-2018
917,11460908,1,27-06-2018
3962,11360654,1,27-06-2018
3962,12407064,1,27-06-2018
9096,12407818,1,27-06-2018
19116,11714500,1,27-06-2018
11695,12657810,1,27-06-2018
5368,11149198,1,27-06-2018
5368,12657810,1,27-06-2018
5368,12657426,1,27-06-2018
26784,11660192,1,27-06-2018
5368,11149198,1,27-06-2018
5368,12657810,1,27-06-2018
5368,12657426,1,27-06-2018
26784,12322648,1,27-06-2018
8649,12657724,1,27-06-2018
4573,11659696,1,27-06-2018
26784,11659102,1,27-06-2018
26784,11659108,1,27-06-2018
26784,12371926,1,27-06-2018
26784,12407012,1,27-06-2018
17378,11659862,1,28-06-2018
17378,11659626,1,28-06-2018
16328,11659450,1,28-06-2018
16328,12322660,1,28-06-2018
16984,11460910,1,28-06-2018
16984,12658244,1,28-06-2018
12339,12696914,1,28-06-2018
26784,12360462,1,28-06-2018
16183,12360434,1,28-06-2018
16183,12406888,1,28-06-2018
18304,12371926,1,28-06-2018
26784,12371292,1,28-06-2018
26784,12658130,1,28-06-2018
26784,11659534,1,28-06-2018
26784,11659580,1,28-06-2018
26784,12360460,1,28-06-2018
26784,12371374,1,28-06-2018
26784,12360444,1,28-06-2018
26784,12658512,1,28-06-2018
26784,12407394,1,28-06-2018
26784,12407754,1,28-06-2018
26784,12657756,1,28-06-2018
26784,12657724,1,28-06-2018
6632,12360458,1,28-06-2018
25747,12407158,1,28-06-2018
25747,12407132,1,28-06-2018
25747,11659142,1,28-06-2018
25747,12995886,1,28-06-2018
5957,12360432,1,28-06-2018
5957,12407686,1,28-06-2018
5957,11659712,1,28-06-2018
5957,12322658,1,28-06-2018
5957,11659630,1,28-06-2018
5957,11659764,1,28-06-2018
5957,12360464,1,28-06-2018
5957,12658378,1,28-06-2018
5957,12360450,1,28-06-2018
5957,11360672,1,28-06-2018
23916,12658608,1,28-06-2018
19980,12657564,1,28-06-2018
2952,11714306,1,28-06-2018
2952,12360434,1,28-06-2018
2952,12360424,1,28-06-2018
2952,12360398,1,28-06-2018
5207,12407730,1,28-06-2018
12211,12657362,1,28-06-2018
26784,12407766,1,28-06-2018
26784,11659554,1,28-06-2018
20512,12657680,1,28-06-2018
20512,12658336,1,28-06-2018
20512,12658422,1,28-06-2018
20512,12657680,1,28-06-2018
20512,12658336,1,28-06-2018
20512,12658422,1,28-06-2018
2952,11714306,1,28-06-2018
2952,12360434,1,28-06-2018
2952,12360424,1,28-06-2018
2952,12406996,1,28-06-2018
2952,12371338,1,28-06-2018
2952,12407534,1,28-06-2018
2952,11714306,1,28-06-2018
2952,12360434,1,28-06-2018
2952,12360424,1,28-06-2018
2952,12406996,1,28-06-2018
2952,12371338,1,28-06-2018
2952,12407534,1,28-06-2018
2952,11714306,1,28-06-2018
2952,12360434,1,28-06-2018
2952,12360424,1,28-06-2018
2952,12406996,1,28-06-2018
2952,12371338,1,28-06-2018
2952,12407534,1,28-06-2018
2952,11714306,1,28-06-2018
2952,12360434,1,28-06-2018
2952,12360424,1,28-06-2018
2952,12406996,1,28-06-2018
2952,12371338,1,28-06-2018
2952,12407534,1,28-06-2018
26784,11460910,1,28-06-2018
26784,11659534,1,28-06-2018
26784,11659688,1,28-06-2018
26784,12657756,1,28-06-2018
26784,12407022,1,28-06-2018
26784,12407624,1,28-06-2018
26784,12406888,1,28-06-2018
26784,12407456,1,28-06-2018
16599,12657512,1,28-06-2018
26784,12657440,1,28-06-2018
26784,11659102,1,28-06-2018
26784,12657572,1,28-06-2018
26784,12658398,1,28-06-2018
2072,12407276,1,28-06-2018
26784,11360886,1,28-06-2018
26784,12658112,1,28-06-2018
26784,12657386,1,28-06-2018
26784,11149198,1,28-06-2018
26784,11659000,1,28-06-2018
26784,12407456,1,28-06-2018
26784,12360390,1,28-06-2018
26784,12658488,1,28-06-2018
13127,11141324,1,28-06-2018
5349,12657734,1,28-06-2018
5349,11659448,1,28-06-2018
5349,11480992,1,28-06-2018
4371,12658444,1,28-06-2018
4371,12658120,1,28-06-2018
4371,12657646,1,28-06-2018
22007,11659538,1,28-06-2018
5975,11360882,1,28-06-2018
24277,11407244,1,28-06-2018
24277,11660064,1,28-06-2018
26784,11659238,1,28-06-2018
17648,12407006,1,28-06-2018
15334,12657360,1,28-06-2018
15334,12658502,1,28-06-2018
22600,12407356,1,28-06-2018
26784,12407328,1,28-06-2018
26784,12406928,1,28-06-2018
4005,11360654,1,28-06-2018
4005,11360654,1,28-06-2018
12387,12657426,1,28-06-2018
2294,12658106,1,28-06-2018
26784,12407566,1,28-06-2018
23678,11659314,1,28-06-2018
23678,12657638,1,28-06-2018
26784,11659770,1,28-06-2018
26784,12360448,1,28-06-2018
27644,11360872,1,28-06-2018
26784,11659052,1,28-06-2018
11695,12657810,1,28-06-2018
26784,12360424,1,28-06-2018
17555,11659690,1,28-06-2018
17555,11659804,1,28-06-2018
16895,12407650,1,28-06-2018
24757,12360428,1,28-06-2018
24757,12657582,1,28-06-2018
26784,12407648,1,28-06-2018
14821,11659244,1,28-06-2018
2945,12360434,1,28-06-2018
2089,12658426,1,28-06-2018
5585,12658440,1,28-06-2018
5585,12360426,1,28-06-2018
5585,12407770,1,28-06-2018
5585,12360418,1,28-06-2018
26784,12407388,1,28-06-2018
26784,12406874,1,28-06-2018
13569,12657622,1,28-06-2018
16267,12322654,1,28-06-2018
26784,12657526,1,28-06-2018
16267,12322654,1,28-06-2018
26784,12657526,1,28-06-2018
16267,12322654,1,28-06-2018
26784,11141320,1,28-06-2018
18027,11659734,1,28-06-2018
3288,12407006,1,28-06-2018
6961,12407398,1,28-06-2018
6191,12658344,1,28-06-2018
25990,12371292,1,28-06-2018
5640,11407388,1,28-06-2018
4403,12658378,1,28-06-2018
1564,12657532,1,28-06-2018
26784,12407390,1,28-06-2018
25711,12657406,1,28-06-2018
26784,11659626,1,28-06-2018
26784,12658428,1,28-06-2018
26784,12657734,1,28-06-2018
26784,12407388,1,28-06-2018
26784,12406858,1,28-06-2018
26784,12657528,1,28-06-2018
7950,12407734,1,28-06-2018
26784,11659626,1,28-06-2018
26784,12407388,1,28-06-2018
26784,12657532,1,28-06-2018
13629,11659220,1,28-06-2018
13629,11237192,1,28-06-2018
13629,12406888,1,28-06-2018
13629,11407194,1,28-06-2018
7950,12407734,1,28-06-2018
26784,11659158,1,28-06-2018
26784,12657426,1,28-06-2018
26784,12658102,1,28-06-2018
9899,11461014,1,28-06-2018
26784,12322658,2,28-06-2018
236,12658160,1,28-06-2018
26784,12658244,1,28-06-2018
26784,12657362,1,28-06-2018
12485,12657448,1,28-06-2018
12485,12658120,1,28-06-2018
21604,11360722,1,28-06-2018
26784,12657526,1,28-06-2018
26784,12658224,1,28-06-2018
4005,12696914,1,28-06-2018
14654,11659342,1,28-06-2018
14654,12657552,1,28-06-2018
14654,12657408,1,28-06-2018
14654,12657406,1,28-06-2018
14654,11658994,1,28-06-2018
14654,12658400,1,28-06-2018
14654,11714418,1,28-06-2018
14654,11659088,1,28-06-2018
25638,11659090,1,28-06-2018
26784,12322658,1,28-06-2018
20064,12657532,1,28-06-2018
20064,12696914,1,28-06-2018
19550,12406888,1,28-06-2018
4989,11460904,1,28-06-2018
26784,12396556,1,28-06-2018
23447,12658242,1,28-06-2018
23447,12658502,1,28-06-2018
23447,12407006,1,28-06-2018
23447,12407008,1,28-06-2018
23447,11659240,1,28-06-2018
23447,12407912,1,28-06-2018
23447,12657334,1,28-06-2018
23447,12657526,1,28-06-2018
23447,12657534,1,28-06-2018
23447,12407314,1,28-06-2018
23447,12407390,1,28-06-2018
23447,12658676,1,28-06-2018
23447,12407910,1,28-06-2018
23447,12658132,1,28-06-2018
23447,12657556,1,28-06-2018
20601,12407496,1,28-06-2018
20601,12406998,1,28-06-2018
26784,11150120,1,28-06-2018
26784,12406926,1,28-06-2018
6123,11659216,1,28-06-2018
16267,12322654,1,28-06-2018
21130,12657526,1,28-06-2018
26784,12657532,1,28-06-2018
16267,12322654,1,28-06-2018
21130,12657526,1,28-06-2018
15209,12657532,1,28-06-2018
15209,12657532,1,28-06-2018
26784,11714428,1,28-06-2018
26784,11659624,1,28-06-2018
16267,12322654,1,28-06-2018
26784,12658286,1,28-06-2018
26784,12657426,1,28-06-2018
26784,11360894,1,28-06-2018
26784,12406888,1,28-06-2018
26784,12406876,1,28-06-2018
26784,11141530,1,28-06-2018
26784,11659526,1,28-06-2018
26784,12657338,1,28-06-2018
7399,11360934,1,28-06-2018
16267,12322654,1,28-06-2018
14379,12658102,1,28-06-2018
14379,12407212,1,28-06-2018
14379,12371278,1,28-06-2018
14379,11660030,1,28-06-2018
26784,12657738,1,28-06-2018
2462,12657532,1,28-06-2018
2462,11659056,1,28-06-2018
2462,12658456,1,28-06-2018
10371,12407388,1,28-06-2018
10371,12407386,1,28-06-2018
26784,12658478,1,28-06-2018
3626,11659048,1,28-06-2018
3626,11659046,1,28-06-2018
3626,12657386,1,28-06-2018
3626,11148966,1,28-06-2018
3626,12360392,1,28-06-2018
7991,11659578,1,28-06-2018
7991,12658296,1,28-06-2018
26784,12360426,1,28-06-2018
10486,12658212,1,28-06-2018
6817,11659992,1,28-06-2018
11358,12407390,1,28-06-2018
7669,12657426,1,28-06-2018
7669,12406974,1,28-06-2018
7669,11659056,1,28-06-2018
7669,11659090,1,28-06-2018
7669,12696928,1,28-06-2018
26791,11659736,1,28-06-2018
26791,12407794,1,28-06-2018
26784,12407760,1,28-06-2018
26784,11659958,1,28-06-2018
26784,11407150,1,28-06-2018
6620,11659538,1,28-06-2018
26784,11659856,1,28-06-2018
26784,12406970,1,28-06-2018
14478,12658298,1,28-06-2018
26784,12399312,1,28-06-2018
26784,12658230,1,28-06-2018
26784,12658228,1,28-06-2018
19940,12322664,1,28-06-2018
19940,12406906,1,28-06-2018
8458,12658440,1,28-06-2018
26784,12406898,1,28-06-2018
20601,12407496,1,28-06-2018
20601,12406998,1,28-06-2018
866,12657338,1,28-06-2018
26784,12406898,1,28-06-2018
20601,12407496,1,28-06-2018
20601,12406998,1,28-06-2018
26784,11659770,1,28-06-2018
26784,12657716,1,28-06-2018
26784,12658132,1,28-06-2018
15250,12658512,1,28-06-2018
15250,11714428,1,28-06-2018
26784,12658510,1,28-06-2018
4989,11460904,1,28-06-2018
26784,12657746,1,28-06-2018
22248,12657370,1,28-06-2018
22653,12658484,1,28-06-2018
26784,11659670,1,28-06-2018
20301,12658564,1,28-06-2018
20301,12371350,1,28-06-2018
20301,11659934,1,28-06-2018
20301,11659052,1,28-06-2018
26784,12657716,1,28-06-2018
4989,11460904,1,28-06-2018
26784,12657540,1,28-06-2018
26784,12407748,1,28-06-2018
17148,12658412,1,28-06-2018
4678,12658548,1,28-06-2018
26784,12658148,1,28-06-2018
11661,12657700,1,28-06-2018
11661,12407686,1,28-06-2018
6146,11659108,1,28-06-2018
2879,12407390,1,28-06-2018
26784,12406926,1,28-06-2018
2952,11714306,1,28-06-2018
2952,12360434,1,28-06-2018
2952,12360424,1,28-06-2018
2952,12406996,1,28-06-2018
2952,12371338,1,28-06-2018
2952,12407534,1,28-06-2018
14664,12657382,1,28-06-2018
19937,12658680,1,28-06-2018
24650,12445178,1,28-06-2018
7221,12407386,1,28-06-2018
26784,12657500,1,28-06-2018
19232,12658512,1,28-06-2018
19232,12658086,1,28-06-2018
8622,12407006,1,28-06-2018
8622,12407392,1,28-06-2018
16575,12407510,1,28-06-2018
16575,12406878,1,28-06-2018
16575,12406876,1,28-06-2018
6213,12407388,2,28-06-2018
26784,12658674,1,28-06-2018
27323,12406918,1,28-06-2018
26784,12658680,1,28-06-2018
26784,12657868,1,28-06-2018
22212,11659666,1,28-06-2018
9072,11714588,1,28-06-2018
26784,12658242,1,28-06-2018
12562,12658480,1,28-06-2018
2951,12437090,1,28-06-2018
26784,12099206,1,28-06-2018
26784,12995908,1,28-06-2018
21707,12407006,1,28-06-2018
17465,12360372,1,28-06-2018
17465,12657562,1,28-06-2018
17465,12658684,1,28-06-2018
26784,12658246,1,28-06-2018
5983,12407734,1,28-06-2018
26784,11659250,1,28-06-2018
26784,12657540,1,28-06-2018
21707,12407006,1,28-06-2018
26784,12657810,1,28-06-2018
26784,12407010,1,28-06-2018
26784,11659210,1,28-06-2018
26784,12657540,1,28-06-2018
20328,12658512,1,28-06-2018
26784,11361044,1,28-06-2018
26784,11659244,1,28-06-2018
26784,12657494,1,28-06-2018
13273,12407390,1,28-06-2018
7985,11603770,1,28-06-2018
26784,12407010,1,28-06-2018
12186,12657630,1,28-06-2018
562,12696914,1,28-06-2018
562,12696914,1,28-06-2018
26784,11659346,1,28-06-2018
26784,11407278,1,28-06-2018
773,12360464,1,28-06-2018
26784,11659448,1,28-06-2018
26784,12657614,1,28-06-2018
26823,12360424,1,28-06-2018
773,12360464,1,28-06-2018
187,12360398,1,28-06-2018
2300,12657656,1,28-06-2018
26784,12407772,1,28-06-2018
26784,12407296,1,28-06-2018
773,12360464,1,28-06-2018
26784,12407626,1,28-06-2018
26784,12371374,1,28-06-2018
26784,12371248,1,28-06-2018
26784,12407272,1,28-06-2018
26784,11658994,1,28-06-2018
12295,12657526,1,28-06-2018
14905,12658202,1,28-06-2018
26784,12657628,1,28-06-2018
21334,12657558,1,28-06-2018
21334,11714304,1,28-06-2018
21334,12657658,1,28-06-2018
21334,12657572,1,28-06-2018
21334,11659446,1,28-06-2018
26784,12407776,1,28-06-2018
26784,12658296,2,28-06-2018
17538,11659604,1,28-06-2018
12195,12360378,1,28-06-2018
13146,12658512,1,28-06-2018
13146,12657360,1,28-06-2018
26784,12407154,1,28-06-2018
26784,11660102,1,28-06-2018
19730,12658204,1,28-06-2018
26784,12658418,1,28-06-2018
26784,12657714,1,28-06-2018
26784,12658512,1,28-06-2018
26784,11360652,1,28-06-2018
14096,12407776,1,28-06-2018
27300,11660002,1,28-06-2018
27300,12407386,1,28-06-2018
27300,12360382,1,28-06-2018
26784,12658536,1,28-06-2018
26784,12407026,1,28-06-2018
25282,12657426,1,28-06-2018
26784,12407386,1,28-06-2018
26784,12657750,1,28-06-2018
26784,12406924,1,28-06-2018
26784,12657540,1,28-06-2018
773,11659552,1,28-06-2018
25282,12657426,1,28-06-2018
26784,11659410,1,28-06-2018
26784,11659204,1,28-06-2018
26784,11658946,1,28-06-2018
26784,12657500,1,28-06-2018
13676,11659566,1,28-06-2018
22608,12407392,1,28-06-2018
26784,11714566,1,28-06-2018
15385,12655600,1,28-06-2018
26784,12657756,1,28-06-2018
26784,12657798,1,28-06-2018
26784,11659204,1,28-06-2018
26784,11658946,1,28-06-2018
26784,12657500,1,28-06-2018
26784,11659734,1,28-06-2018
26784,11659146,1,28-06-2018
26784,11659146,1,28-06-2018
26784,12406904,1,28-06-2018
12965,11659734,1,28-06-2018
19744,12658502,1,28-06-2018
19744,11659646,1,28-06-2018
19744,12658676,1,28-06-2018
25463,11659990,1,28-06-2018
3678,11659860,1,28-06-2018
3678,12407790,1,28-06-2018
3678,11460964,1,28-06-2018
3678,11659626,1,28-06-2018
26784,11659858,1,28-06-2018
27534,12407334,1,28-06-2018
27534,12360388,1,28-06-2018
2438,13017338,1,28-06-2018
2438,11659090,1,28-06-2018
5793,11481080,1,28-06-2018
21440,11659730,1,28-06-2018
2438,13017338,1,28-06-2018
2438,11659090,1,28-06-2018
27563,12407016,1,28-06-2018
26784,12658426,1,28-06-2018
26784,11659858,1,28-06-2018
22492,12371382,1,28-06-2018
26784,12657360,1,28-06-2018
15048,12407006,1,28-06-2018
17981,12360426,1,28-06-2018
16034,12407742,1,28-06-2018
16034,12322664,1,28-06-2018
10340,12407158,1,28-06-2018
26784,12657526,1,28-06-2018
26784,12657526,1,28-06-2018
26784,12406874,1,28-06-2018
26784,12657532,1,28-06-2018
6502,12406904,1,28-06-2018
9199,12406904,1,28-06-2018
2438,13017338,1,28-06-2018
2438,11659090,1,28-06-2018
26784,12407818,1,28-06-2018
26784,12407006,1,28-06-2018
26784,12658608,1,28-06-2018
26784,12658362,1,28-06-2018
26784,12658320,1,28-06-2018
26784,12658538,1,28-06-2018
26784,12407390,1,28-06-2018
16238,12371322,1,28-06-2018
24563,11360854,1,28-06-2018
26784,12407154,1,28-06-2018
11132,12407566,1,28-06-2018
26784,11659812,1,28-06-2018
26784,12658388,1,28-06-2018
26784,12658266,1,28-06-2018
21615,12658406,1,28-06-2018
2655,12407308,1,28-06-2018
21615,12658398,1,28-06-2018
4420,12657426,2,28-06-2018
4420,12407818,2,28-06-2018
26784,12407850,1,28-06-2018
26784,12657388,1,28-06-2018
8130,12360382,1,28-06-2018
8130,11660002,1,28-06-2018
8130,12407386,1,28-06-2018
22728,12360458,1,28-06-2018
26784,12657532,1,28-06-2018
9173,11407254,1,28-06-2018
23475,12657636,1,28-06-2018
21615,12658406,1,28-06-2018
21615,12658398,1,28-06-2018
852,12360436,1,28-06-2018
852,12658194,1,28-06-2018
26784,12658296,1,28-06-2018
25641,12407440,1,28-06-2018
7525,11659998,1,28-06-2018
7525,12657582,1,28-06-2018
26784,12657426,1,28-06-2018
6681,12995908,1,28-06-2018
6681,11659934,1,28-06-2018
16361,11460910,1,28-06-2018
26784,11659554,1,28-06-2018
6681,12995908,1,28-06-2018
6681,11659934,1,28-06-2018
6681,12995908,1,28-06-2018
6681,11659934,1,28-06-2018
4420,12658428,1,28-06-2018
6681,12995908,1,28-06-2018
6681,11659934,1,28-06-2018
5352,12407386,1,28-06-2018
4420,12658428,1,28-06-2018
26784,11659552,1,28-06-2018
24360,12407384,1,28-06-2018
24360,12407014,1,28-06-2018
26784,11659690,1,28-06-2018
2979,12407484,1,28-06-2018
4420,12658428,1,28-06-2018
26784,12406932,1,28-06-2018
26784,12657954,1,28-06-2018
26784,12658254,1,28-06-2018
26784,12407694,1,28-06-2018
4420,12477232,1,28-06-2018
26784,12658418,1,28-06-2018
3681,12407388,1,28-06-2018
9291,12360390,1,28-06-2018
26784,12407730,1,28-06-2018
23519,12407388,1,28-06-2018
19891,13017346,1,28-06-2018
12225,12407006,1,28-06-2018
12225,12407800,1,28-06-2018
6191,12658344,1,28-06-2018
4420,12477236,1,28-06-2018
13265,12658440,1,28-06-2018
4420,12477232,1,28-06-2018
23687,12657426,1,28-06-2018
23687,12657400,1,28-06-2018
23687,12406972,1,28-06-2018
23687,12657430,1,28-06-2018
4509,12657526,1,28-06-2018
15438,12407030,1,28-06-2018
15438,12406996,1,28-06-2018
26784,12371378,1,28-06-2018
26784,12322654,1,28-06-2018
13261,11659236,1,28-06-2018
26784,12360452,1,28-06-2018
26784,12371370,1,28-06-2018
26784,12407730,1,28-06-2018
26784,11659740,1,28-06-2018
4420,12477232,1,28-06-2018
26784,12658218,1,28-06-2018
26784,11659114,1,28-06-2018
26784,12658568,1,28-06-2018
26784,11659730,1,28-06-2018
26784,11659730,1,28-06-2018
26784,12658388,1,28-06-2018
8778,12657586,1,28-06-2018
4420,12477232,1,28-06-2018
26784,12658682,1,28-06-2018
26784,12477232,1,28-06-2018
26784,12407394,1,28-06-2018
26784,12657370,1,28-06-2018
26784,12477232,1,28-06-2018
26784,12477232,1,28-06-2018
2895,11360738,1,28-06-2018
2895,12360450,1,28-06-2018
26784,11659534,1,28-06-2018
26784,11659688,1,28-06-2018
9632,12360450,1,28-06-2018
26784,11659534,1,28-06-2018
26784,11659688,1,28-06-2018
26784,12657360,1,28-06-2018
1583,11659836,1,28-06-2018
1583,12407682,1,28-06-2018
1583,11659520,1,28-06-2018
1583,11659836,1,28-06-2018
1583,12407682,1,28-06-2018
1583,11659520,1,28-06-2018
7315,12657758,1,28-06-2018
7315,12988640,1,28-06-2018
26784,12658552,1,28-06-2018
24901,11659044,1,28-06-2018
24901,11659914,1,28-06-2018
